idreuniao,idempresa,faceb
313,10532,false
314,7060,false
314,7062,false
314,7063,false
314,7064,false
314,7066,false
314,7132,false
314,10507,false
314,10532,false
316,7019,false
316,7022,false
316,7025,false
316,7026,false
316,7027,false
316,7028,false
316,7035,false
316,7038,false
316,7039,false
316,7041,false
316,7042,false
316,7045,false
316,7046,false
316,10539,false
316,10541,false
317,6599,false
317,6600,false
317,6601,false
317,6602,false
317,6604,false
317,6605,false
317,6606,false
317,6607,false
318,6599,false
318,6600,false
318,6601,false
318,6602,false
318,6606,false
318,6607,false
319,7180,false
319,7181,false
319,7183,false
319,7185,false
319,7187,false
319,7188,false
319,7189,false
319,7190,false
319,7193,false
319,7195,false
319,7196,false
319,10021,false
320,7185,false
320,7188,false
320,7192,false
320,7193,false
320,7195,false
320,7196,false
320,7198,false
320,10021,false
320,10286,false
321,7180,false
321,7183,false
321,7185,false
321,7186,false
321,7187,false
321,7188,false
321,7190,false
321,7192,false
321,7193,false
321,7196,false
321,7198,false
321,10021,false
321,10286,false
322,7180,false
322,7183,false
322,7184,false
322,7185,false
322,7186,false
322,7188,false
322,7189,false
322,7192,false
322,7193,false
322,7196,false
322,7198,false
322,10021,false
322,10286,false
323,7181,false
323,7183,false
323,7184,false
323,7185,false
323,7186,false
323,7187,false
323,7188,false
323,7189,false
323,7190,false
323,7191,false
323,7192,false
323,7193,false
323,7194,false
323,7195,false
323,7196,false
323,7197,false
323,7198,false
324,7840,false
324,9141,false
324,10325,false
324,10327,false
324,10329,false
325,7840,false
325,9141,false
325,10325,false
325,10327,false
326,7840,false
326,9141,false
326,10325,false
326,10327,false
327,7840,false
327,9141,false
327,10325,false
327,10327,false
328,7210,false
328,7225,false
328,7226,false
329,7210,false
329,7225,false
329,7226,false
330,7210,false
330,7225,false
330,7226,false
331,7210,false
331,7225,false
331,7226,false
332,5741,false
333,5743,false
333,5745,false
334,6496,false
334,6510,false
335,6536,false
335,6538,false
335,6540,false
336,6540,false
337,6536,false
337,6538,false
337,6540,false
338,10377,false
338,10383,false
339,10374,false
339,10381,false
339,10383,false
339,10400,false
339,10434,false
340,10377,false
340,10383,false
340,10400,false
340,10434,false
341,10374,false
341,10377,false
341,10383,false
341,10400,false
341,10433,false
342,7230,false
342,10288,false
342,10289,false
342,10290,false
343,7230,false
343,10288,false
343,10289,false
343,10290,false
343,10626,false
344,10287,false
344,10290,false
345,10486,false
345,10487,false
345,10490,false
345,10493,false
345,10494,false
345,10495,false
345,10496,false
345,10497,false
345,10570,false
346,7073,false
346,7075,false
346,7077,false
346,7079,false
346,10537,false
347,7060,false
347,7062,false
347,7063,false
347,7064,false
348,7005,false
348,7006,false
348,7007,false
348,7009,false
348,7010,false
348,7012,false
348,7015,false
349,7005,false
349,7006,false
349,7007,false
349,7010,false
349,7012,false
350,7019,false
350,7022,false
350,7025,false
350,7026,false
350,7027,false
350,7028,false
350,7035,false
350,7038,false
350,7041,false
350,7042,false
350,7043,false
350,7046,false
350,10539,false
350,10541,false
350,10613,false
350,10614,false
350,10615,false
351,5671,false
351,5707,false
351,5987,false
351,5988,false
351,5989,false
351,5990,false
351,5993,false
352,5671,false
352,5988,false
352,5989,false
352,5990,false
352,5991,false
352,5993,false
352,5994,false
353,5529,false
353,5535,false
353,5540,false
353,5551,false
353,5558,false
353,5563,false
353,5566,false
353,5572,false
353,5579,false
353,33168,false
354,5535,false
354,5548,false
354,5566,false
354,5579,false
355,5535,false
355,5540,false
355,5548,false
355,5551,false
355,5558,false
355,5563,false
355,5566,false
355,5572,false
355,5579,false
356,5548,false
356,5551,false
356,5558,false
356,5563,false
356,5566,false
356,5572,false
356,33168,false
357,5529,false
357,5535,false
357,5540,false
357,5558,false
357,5563,false
357,33168,false
358,5535,false
358,5540,false
358,5548,false
358,5563,false
358,5566,false
358,33168,false
359,5529,false
359,5548,false
359,5558,false
359,5563,false
359,5566,false
359,33168,false
360,5529,false
360,5535,false
360,5540,false
360,5548,false
360,5558,false
360,5563,false
360,5566,false
360,5572,false
360,33168,false
361,5529,false
361,5535,false
361,5540,false
361,5548,false
361,5558,false
361,5563,false
361,5566,false
361,5572,false
361,33168,false
362,6101,false
362,6103,false
362,6105,false
362,6109,false
362,6111,false
362,6116,false
363,6060,false
363,6063,false
363,6065,false
363,6075,false
363,6076,false
363,6078,false
363,6134,false
364,6875,false
364,10303,false
364,10318,false
364,10320,false
364,10321,false
364,10510,false
364,10511,false
365,6875,false
365,10319,false
365,10320,false
366,10364,false
366,10365,false
366,10366,false
366,10367,false
366,10368,false
367,10364,false
367,10365,false
368,10364,false
368,10365,false
368,10366,false
368,10367,false
368,10368,false
374,10346,false
374,10348,false
374,10349,false
374,10352,false
374,10354,false
374,10360,false
374,10361,false
374,10640,false
374,10641,false
374,30800,false
375,10346,false
375,10348,false
375,10349,false
375,10352,false
375,10353,false
375,10354,false
375,10356,false
375,10357,false
375,10360,false
375,10361,false
375,10640,false
375,10641,false
375,11088,false
375,30800,false
376,10349,false
376,10352,false
376,10353,false
376,10354,false
376,10355,false
376,10357,false
376,10360,false
376,10361,false
376,10363,false
376,10640,false
376,11088,false
377,10348,false
377,10349,false
377,10350,false
377,10352,false
377,10353,false
377,10354,false
377,10355,false
377,10356,false
377,10357,false
377,10360,false
377,10361,false
377,10640,false
377,10724,false
377,11088,false
377,30800,false
378,7048,false
378,7049,false
378,7050,false
378,7051,false
378,7052,false
378,7053,false
378,7054,false
378,7055,false
378,7056,false
379,7047,false
379,7050,false
379,7053,false
379,7055,false
380,7047,false
380,7048,false
380,7051,false
380,7052,false
380,7053,false
380,7054,false
380,7056,false
381,7047,false
381,7048,false
381,7050,false
381,7051,false
381,7052,false
381,7053,false
381,7055,false
381,7056,false
382,6631,false
382,6632,false
382,6699,false
382,6701,false
382,6703,false
382,6705,false
382,10509,false
382,10512,false
382,10639,false
382,28107,false
382,28154,false
382,28159,false
383,5971,false
383,5976,false
383,5981,false
383,5982,false
383,5983,false
383,28631,false
384,7119,false
384,7120,false
384,7123,false
384,7127,false
384,7131,false
385,7060,false
385,7062,false
385,7064,false
385,10532,false
386,5586,false
386,6047,false
386,6345,false
386,6959,false
386,32563,false
387,5586,false
387,6047,false
387,6345,false
387,6845,false
387,6959,false
387,32563,false
388,6082,false
388,6083,false
388,6085,false
388,6086,false
388,6087,false
388,6091,false
388,6092,false
388,6094,false
388,6095,false
388,6096,false
388,27985,false
388,36943,false
389,6647,false
389,6648,false
389,6649,false
389,6650,false
389,6652,false
389,6653,false
389,6655,false
389,6657,false
389,6659,false
390,6227,false
390,6234,false
390,6241,false
390,6242,false
390,6248,false
390,28027,false
390,28028,false
391,6623,false
391,6636,false
391,6638,false
391,6639,false
391,6640,false
391,6642,false
392,10328,false
392,10330,false
392,10332,false
392,10336,false
392,10337,false
394,10328,false
394,10330,false
394,10332,false
394,10335,false
394,10336,false
394,10337,false
395,6726,false
395,6730,false
395,10527,false
395,10529,false
395,10581,false
395,10583,false
395,34568,false
395,34576,false
396,6624,false
396,10518,false
396,10534,false
396,10536,false
396,10538,false
396,28149,false
397,10326,false
397,10330,false
397,10334,false
397,10336,false
398,5641,false
398,10326,false
398,10328,false
398,10330,false
398,10332,false
398,10334,false
398,10336,false
398,10337,false
399,6728,false
399,6732,false
399,6733,false
399,6735,false
399,6736,false
399,6738,false
399,6740,false
399,6741,false
399,6742,false
399,6744,false
399,6745,false
399,6747,false
399,6748,false
399,6751,false
399,6752,false
400,6625,false
400,6685,false
400,6687,false
401,6660,false
401,6661,false
401,6663,false
401,6668,false
401,6670,false
401,6672,false
401,6673,false
401,6675,false
402,6633,false
402,6760,false
402,6767,false
402,10505,false
403,6350,false
403,6351,false
403,6352,false
403,6358,false
403,6359,false
403,6360,false
403,6361,false
404,28031,false
404,28033,false
404,28035,false
404,28038,false
404,28040,false
405,6258,false
405,6318,false
405,6322,false
405,6324,false
405,6325,false
405,6329,false
405,6347,false
405,38204,false
406,6059,false
406,6060,false
406,6064,false
406,6065,false
406,6075,false
406,6076,false
406,6077,false
406,6078,false
406,6134,false
406,6135,false
406,36076,false
407,6101,false
407,6103,false
407,6105,false
407,6111,false
407,6118,false
407,6120,false
407,31958,false
407,36820,false
408,5888,false
408,5890,false
408,5892,false
408,5894,false
408,5896,false
408,5899,false
408,5900,false
408,5901,false
408,5904,false
408,5906,false
408,6547,false
408,6608,false
408,6646,false
409,6392,false
409,6393,false
409,6394,false
409,6395,false
409,6396,false
409,6398,false
410,6080,false
410,6081,false
410,6082,false
410,6083,false
410,6085,false
410,6086,false
410,6087,false
410,6092,false
410,6094,false
410,6096,false
410,6097,false
410,27985,false
410,36943,false
411,6350,false
411,6359,false
411,6360,false
412,6875,false
412,10305,false
412,10307,false
412,10308,false
412,10319,false
412,10320,false
412,10321,false
414,10346,false
414,10348,false
414,10349,false
414,10350,false
414,10356,false
414,10360,false
414,10361,false
414,10363,false
414,10640,false
414,10641,false
414,10724,false
414,11088,false
414,30800,false
415,6000,false
415,6001,false
415,6004,false
415,6005,false
415,6006,false
416,6000,false
416,6001,false
416,6004,false
416,6005,false
416,6006,false
417,6905,false
417,6906,false
417,6907,false
417,6909,false
417,6914,false
417,6916,false
417,6918,false
417,6924,false
417,6925,false
417,6928,false
417,6930,false
417,6936,false
417,10792,false
417,10793,false
417,10794,false
418,7075,false
418,10537,false
419,7062,false
419,7063,false
419,7064,false
419,7066,false
419,10507,false
419,10532,false
420,7060,false
420,7062,false
420,7063,false
420,7064,false
420,7066,false
420,7132,false
420,10507,false
420,10532,false
421,7062,false
421,7063,false
421,7064,false
421,7066,false
421,10507,false
421,10532,false
422,7062,false
422,7063,false
422,7064,false
422,7066,false
422,7132,false
422,10507,false
422,10532,false
423,7019,false
423,7026,false
423,7027,false
423,7028,false
423,7035,false
423,7036,false
423,7038,false
423,7039,false
423,7042,false
423,7045,false
423,7046,false
423,10539,false
423,10613,false
423,10614,false
423,10615,false
424,7019,false
424,7025,false
424,7026,false
424,7027,false
424,7035,false
424,7038,false
424,7039,false
424,7041,false
424,7042,false
424,7046,false
424,10539,false
424,10541,false
424,10613,false
424,10614,false
424,10615,false
425,7006,false
425,7007,false
425,7008,false
425,7009,false
425,7010,false
425,7011,false
425,7012,false
425,7013,false
425,7014,false
426,7005,false
426,7007,false
426,7008,false
426,7009,false
426,7010,false
426,7011,false
426,7015,false
426,10603,false
427,7006,false
427,7007,false
427,7008,false
427,7010,false
427,7011,false
427,7012,false
428,7017,false
428,7120,false
428,7127,false
428,7131,false
428,10506,false
429,5544,false
429,5550,false
429,5553,false
429,5604,false
429,5605,false
429,5620,false
429,5634,false
430,5544,false
430,5553,false
430,5593,false
430,5604,false
430,5620,false
430,5634,false
431,6102,false
431,6119,false
431,6145,false
431,6147,false
431,6149,false
432,6102,false
432,6110,false
432,6119,false
432,6145,false
432,6146,false
432,6147,false
432,6148,false
432,6149,false
433,5544,false
433,5550,false
433,5553,false
433,5593,false
433,5604,false
433,5605,false
433,5613,false
433,5616,false
433,5620,false
433,5627,false
433,5634,false
434,5535,false
434,5540,false
434,5548,false
434,5558,false
434,5563,false
435,10430,false
435,10466,false
435,10468,false
435,10470,false
435,10679,false
435,10681,false
435,10682,false
435,10683,false
435,10685,false
435,10686,false
435,10687,false
435,10688,false
435,10689,false
435,10690,false
435,10691,false
435,10692,false
436,10430,false
436,10466,false
436,10468,false
436,10469,false
436,10470,false
436,10679,false
436,10680,false
436,10681,false
436,10682,false
436,10683,false
436,10684,false
436,10685,false
436,10686,false
436,10687,false
436,10688,false
436,10690,false
436,10691,false
436,10692,false
437,10430,false
437,10431,false
437,10466,false
437,10467,false
437,10468,false
437,10469,false
437,10470,false
437,10679,false
437,10680,false
437,10681,false
437,10682,false
437,10683,false
437,10684,false
437,10685,false
437,10686,false
437,10687,false
437,10688,false
437,10689,false
437,10690,false
437,10691,false
437,10692,false
438,10430,false
438,10431,false
438,10466,false
438,10467,false
438,10468,false
438,10469,false
438,10470,false
438,10679,false
438,10680,false
438,10681,false
438,10682,false
438,10683,false
438,10684,false
438,10685,false
438,10686,false
438,10687,false
438,10688,false
438,10689,false
438,10690,false
438,10691,false
438,10692,false
439,10466,false
439,10468,false
439,10469,false
439,10470,false
439,10679,false
439,10681,false
439,10682,false
439,10683,false
439,10686,false
439,10688,false
439,10690,false
439,10691,false
439,10692,false
440,10430,false
440,10431,false
440,10466,false
440,10467,false
440,10468,false
440,10469,false
440,10470,false
440,10679,false
440,10680,false
440,10681,false
440,10682,false
440,10683,false
440,10684,false
440,10685,false
440,10686,false
440,10687,false
440,10688,false
440,10689,false
440,10690,false
440,10691,false
440,10692,false
441,7060,false
441,7062,false
441,7064,false
441,7066,false
441,10532,false
442,7019,false
442,7025,false
442,7026,false
442,7038,false
442,7039,false
442,7042,false
442,7045,false
442,10541,false
443,7007,false
443,7009,false
443,7012,false
443,7014,false
443,7016,false
444,7017,false
444,7119,false
444,7120,false
444,7125,false
444,7127,false
444,7129,false
444,7130,false
444,10506,false
445,5562,false
445,5576,false
445,5588,false
445,5602,false
446,5562,false
446,5569,false
446,5576,false
446,5588,false
446,5602,false
446,10713,false
446,10714,false
447,6875,false
447,10305,false
447,10307,false
447,10319,false
447,10320,false
448,10365,false
448,10366,false
448,10368,false
449,10310,false
449,10312,false
449,10313,false
449,10375,false
449,10533,false
450,10309,false
450,10310,false
450,10311,false
450,10312,false
450,10313,false
450,10316,false
450,10375,false
450,10376,false
450,10533,false
450,10610,false
450,36736,false
451,10346,false
451,10352,false
451,10354,false
451,10355,false
451,10360,false
451,10361,false
451,10724,false
451,11088,false
452,10346,false
452,10349,false
452,10357,false
452,10361,false
452,10363,false
453,10341,false
453,10342,false
453,10343,false
453,10344,false
454,10341,false
454,10342,false
454,10343,false
454,10344,false
455,10341,false
455,10342,false
455,10343,false
455,10344,false
456,5641,false
456,10326,false
456,10328,false
456,10330,false
