id,id_orcamento_pai,idprojeto,nuacao,idnat,idgrupo,identidadeprop,descricao,valor_economico,valor_financeiro,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,id_centro_custo
169,,1137,4,0tq4i,0j01z,286,Acompanhamento da Execução das avaliações,0.00,7000.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:31:17,renato.rossi,
170,,1137,5,0tq4i,0j01z,185,Implementação de Estratégicas.,4000.00,14000.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:26:49,renato.rossi,
171,,1137,5,0tq4i,0j01z,286,Implementação de Estratégicas.,0.00,16000.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:31:17,renato.rossi,
172,,1137,6,0tq4i,0j01z,185,Manutenção e Acesso a Novos Mercados.,6000.00,15900.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:26:49,renato.rossi,
173,,1137,6,0tq4i,0j01z,286,Manutenção e Acesso a Novos Mercados.,0.00,20000.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:31:17,renato.rossi,
174,,1137,7,0tq4i,0j01z,185,Consultoria Gestão Financeira.,6000.00,15500.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:26:49,renato.rossi,
175,,1137,7,0tq4i,0j01z,286,Consultoria Gestão Financeira.,0.00,20000.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:31:17,renato.rossi,
176,,1137,8,0tq4i,0j01z,185,Capacitação de Mão de Obra e Melhoria de Proces,3726.00,3800.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:26:49,renato.rossi,
177,,1137,8,0tq4i,0j01z,286,Capacitação de Mão de Obra e Melhoria de Proces,0.00,9000.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:31:17,renato.rossi,
178,,1137,9,0tq4i,0j01z,185,Compartilhamento de Boas Práticas.,1900.00,17000.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:26:49,renato.rossi,
179,,1137,9,0tq4i,0j01z,286,Compartilhamento de Boas Práticas.,0.00,17500.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:31:17,renato.rossi,
180,,1137,10,0tq4i,0j01z,185,Aumento da Competitividade das Empresas atráves d,3500.00,21000.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:26:49,renato.rossi,
181,,1137,10,0tq4i,0j01z,286,Aumento da Competitividade das Empresas atráves d,0.00,22300.00,2019-01-24 12:04:44,renato.rossi,2022-02-19 00:31:17,renato.rossi,
182,,1138,1,0tq4i,0j01z,287,Estruturação do projeto,0.00,7500.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,renato.rossi,
183,,1138,2,0tq4i,0j01z,287,Gestão e Monitoramento,0.00,8500.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,renato.rossi,
184,,1138,3,0tq4i,0j01z,287,Acompanhamento da Execução das Mensurações,0.00,5400.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,renato.rossi,
185,,1138,4,0tq4i,0j01z,287,Acompanhamento da Execução das avaliações,0.00,5400.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,renato.rossi,
186,,1138,5,0tq4i,0j01z,186,Capacitação de Mão de Obra e Melhoria dos Proce,9000.00,9500.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:26:49,patriciarego,
187,,1138,5,0tq4i,0j01z,287,Capacitação de Mão de Obra e Melhoria dos Proce,0.00,15500.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,patriciarego,
188,,1138,6,0tq4i,0j01z,186,Benchmarking entre Núcleos.,2800.00,2200.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:26:49,patriciarego,
189,,1138,6,0tq4i,0j01z,287,Benchmarking entre Núcleos.,0.00,2750.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,patriciarego,
190,,1138,7,0tq4i,0j01z,186,Manutenção e Ampliação de Mercado.,17500.00,27300.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:26:49,patriciarego,
191,,1138,7,0tq4i,0j01z,287,Manutenção e Ampliação de Mercado.,0.00,48400.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,patriciarego,
192,,1138,8,0tq4i,0j01z,186,Plano de Marketing Coletivo.,3800.00,19500.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:26:49,renato.rossi,
193,,1138,8,0tq4i,0j01z,287,Plano de Marketing Coletivo.,0.00,21000.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,renato.rossi,
194,,1138,9,0tq4i,0j01z,186,Feira de Imóveis.,0.00,0.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:26:49,patriciarego,
195,,1138,9,0tq4i,0j01z,287,Feira de Imóveis.,0.00,0.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,patriciarego,
196,,1138,10,0tq4i,0j01z,186,Manutenção e Ampliação de Mercado e o Fortalec,2533.00,4000.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:26:49,renato.rossi,
197,,1138,10,0tq4i,0j01z,287,Manutenção e Ampliação de Mercado e o Fortalec,0.00,5492.00,2019-01-24 12:05:45,renato.rossi,2022-02-19 00:31:17,renato.rossi,
198,,1139,1,0tq4i,0j01z,288,Estruturação do projeto,0.00,8600.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
199,,1139,2,0tq4i,0j01z,288,Gestão e Monitoramento,0.00,9900.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
200,,1139,3,0tq4i,0j01z,288,Acompanhamento da Execução das Mensurações,0.00,6000.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
201,,1139,4,0tq4i,0j01z,288,Acompanhamento da Execução das avaliações,0.00,6000.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
202,,1139,5,0tq4i,0j01z,187,Capacitação de Mão de Obra e Melhoria dos Proce,3500.00,13530.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:26:50,renato.rossi,
203,,1139,5,0tq4i,0j01z,288,Capacitação de Mão de Obra e Melhoria dos Proce,0.00,17500.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
204,,1139,6,0tq4i,0j01z,187,Formação de Gestores.,4300.00,12700.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:26:50,renato.rossi,
205,,1139,6,0tq4i,0j01z,288,Formação de Gestores.,0.00,15330.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
206,,1139,7,0tq4i,0j01z,187,Benchmarking entre Núcleos.,1000.00,5280.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:26:50,renato.rossi,
207,,1139,7,0tq4i,0j01z,288,Benchmarking entre Núcleos.,0.00,4800.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
208,,1139,8,0tq4i,0j01z,187,Inovação e Mercado.,700.00,5500.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:26:50,renato.rossi,
209,,1139,8,0tq4i,0j01z,288,Inovação e Mercado.,0.00,3800.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
210,,1139,9,0tq4i,0j01z,187,Modelo de Negócios.,2700.00,19610.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:26:50,renato.rossi,
211,,1139,9,0tq4i,0j01z,288,Modelo de Negócios.,0.00,18300.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
212,,1139,10,0tq4i,0j01z,187,Participação em Feiras.,6000.00,17840.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:26:50,renato.rossi,
213,,1139,10,0tq4i,0j01z,288,Participação em Feiras.,0.00,22800.00,2019-01-24 12:06:55,renato.rossi,2022-02-19 00:31:17,renato.rossi,
214,,1142,1,0tq4i,0j01z,289,Estruturação do projeto,0.00,8500.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
215,,1142,2,0tq4i,0j01z,289,Gestão e Monitoramento,0.00,9400.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
216,,1142,3,0tq4i,0j01z,289,Acompanhamento da Execução das Mensurações,0.00,6800.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
217,,1142,4,0tq4i,0j01z,289,Acompanhamento da Execução das avaliações,0.00,6800.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
218,,1142,5,0tq4i,0j01z,188,Capacitação de Mão de Obra.,4000.00,3800.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:26:50,renato.rossi,
219,,1142,5,0tq4i,0j01z,289,Capacitação de Mão de Obra.,0.00,4675.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
220,,1142,6,0tq4i,0j01z,188,Capacitação para Melhoria de Processos.,5000.00,6900.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:26:50,renato.rossi,
221,,1142,6,0tq4i,0j01z,289,Capacitação para Melhoria de Processos.,0.00,12100.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
222,,1142,7,0tq4i,0j01z,188,Definição Estratégicas dos Modelos de Negócios,6000.00,7500.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:26:50,renato.rossi,
223,,1142,7,0tq4i,0j01z,289,Definição Estratégicas dos Modelos de Negócios,0.00,16500.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
224,,1142,8,0tq4i,0j01z,188,Aumento da Competitividade das Empresas através d,5000.00,21000.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:26:50,renato.rossi,
225,,1142,8,0tq4i,0j01z,289,Aumento da Competitividade das Empresas através d,0.00,20000.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
226,,1142,9,0tq4i,0j01z,188,Manutenção e Acesso a Novos Mercados.,4500.00,6800.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:26:50,renato.rossi,
227,,1142,9,0tq4i,0j01z,289,Manutenção e Acesso a Novos Mercados.,0.00,11000.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
228,,1142,10,0tq4i,0j01z,188,Inovação e Mercado.,4500.00,6770.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:26:50,renato.rossi,
229,,1142,10,0tq4i,0j01z,289,Inovação e Mercado.,0.00,11000.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
230,,1142,11,0tq4i,0j01z,188,Manutenção e Ampliação de Mercado.,6000.00,9000.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:26:50,renato.rossi,
231,,1142,11,0tq4i,0j01z,289,Manutenção e Ampliação de Mercado.,0.00,11000.00,2019-01-24 12:08:37,renato.rossi,2022-02-19 00:31:18,renato.rossi,
232,,1150,1,0tq4i,0j01z,189,Estruturação do projeto,0.00,690.75,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:26:50,renato.rossi,
233,,1150,1,0tq4i,0j01z,290,Estruturação do projeto,0.00,844.25,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:31:18,renato.rossi,
234,,1150,2,0tq4i,0j01z,189,Gestão e Monitoramento,0.00,1266.38,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:26:50,renato.rossi,
235,,1150,2,0tq4i,0j01z,290,Gestão e Monitoramento,0.00,1036.12,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:31:18,renato.rossi,
236,,1150,3,0tq4i,0j01z,189,Acompanhamento da Execução das Mensurações,0.00,690.75,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:26:50,renato.rossi,
237,,1150,3,0tq4i,0j01z,290,Acompanhamento da Execução das Mensurações,0.00,844.25,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:31:18,renato.rossi,
238,,1150,4,0tq4i,0j01z,189,Acompanhamento da Execução das avaliações,0.00,690.75,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:26:50,renato.rossi,
239,,1150,4,0tq4i,0j01z,290,Acompanhamento da Execução das avaliações,0.00,844.25,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:31:18,renato.rossi,
240,,1150,5,0tq4i,0j01z,189,Melhoria de Processos - Capacitações,0.00,4302.00,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:26:50,patriciarego,
241,,1150,5,0tq4i,0j01z,290,Melhoria de Processos - Capacitações,0.00,5258.00,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:31:18,patriciarego,
242,,1150,6,0tq4i,0j01z,189,Identificação Visual padronizada,0.00,16420.50,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:26:50,patriciarego,
243,,1150,6,0tq4i,0j01z,290,Identificação Visual padronizada,0.00,20069.50,2019-01-24 12:09:49,renato.rossi,2022-02-19 00:31:18,patriciarego,
244,,1151,1,0tq4i,0j01z,190,Estruturação do projeto,0.00,2823.30,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:26:50,renato.rossi,
245,,1151,1,0tq4i,0j01z,291,Estruturação do projeto,0.00,3450.70,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:31:18,renato.rossi,
246,,1151,2,0tq4i,0j01z,190,Gestão e Monitoramento,0.00,4234.50,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:26:50,renato.rossi,
247,,1151,2,0tq4i,0j01z,291,Gestão e Monitoramento,0.00,5175.50,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:31:18,renato.rossi,
248,,1151,3,0tq4i,0j01z,190,Acompanhamento da Execução das Mensurações,0.00,2822.85,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:26:50,renato.rossi,
249,,1151,3,0tq4i,0j01z,291,Acompanhamento da Execução das Mensurações,0.00,3450.15,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:31:18,renato.rossi,
250,,1151,4,0tq4i,0j01z,190,Acompanhamento da Execução das avaliações,0.00,2822.85,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:26:50,renato.rossi,
251,,1151,4,0tq4i,0j01z,291,Acompanhamento da Execução das avaliações,0.00,3450.15,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:31:18,renato.rossi,
252,,1151,5,0tq4i,0j01z,190,Congresso de Moda - TECNOMODA.,0.00,41490.00,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:26:50,renato.rossi,
253,,1151,5,0tq4i,0j01z,291,Congresso de Moda - TECNOMODA.,0.00,50710.00,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:31:18,renato.rossi,
254,,1151,6,0tq4i,0j01z,190,Capacitação para Sucessores.,0.00,27900.00,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:26:50,renato.rossi,
255,,1151,6,0tq4i,0j01z,291,Capacitação para Sucessores.,0.00,34100.00,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:31:18,renato.rossi,
256,,1151,7,0tq4i,0j01z,190,Visitas Técnicas.,0.00,10800.00,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:26:50,renato.rossi,
257,,1151,7,0tq4i,0j01z,291,Visitas Técnicas.,0.00,13200.00,2019-01-24 12:12:03,renato.rossi,2022-02-19 00:31:18,renato.rossi,
258,,1155,1,0tq4i,0j01z,292,Estruturação do projeto,0.00,8100.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:31:18,renato.rossi,
259,,1155,2,0tq4i,0j01z,292,Gestão e Monitoramento,0.00,9300.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:31:18,renato.rossi,
260,,1155,3,0tq4i,0j01z,292,Acompanhamento da Execução das Mensurações,0.00,5000.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:31:18,renato.rossi,
261,,1155,4,0tq4i,0j01z,292,Acompanhamento da Execução das avaliações,0.00,5000.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:31:18,renato.rossi,
262,,1155,5,0tq4i,0j01z,191,Software  gestão de venda e compra em conjunto,2000.00,8813.36,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:26:50,patriciarego,
263,,1155,5,0tq4i,0j01z,292,Software  gestão de venda e compra em conjunto,0.00,13686.64,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:31:18,patriciarego,
264,,1155,6,0tq4i,0j01z,191,Manutenção e Acesso a novos mercados,9000.00,21235.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:26:50,patriciarego,
265,,1155,6,0tq4i,0j01z,292,Manutenção e Acesso a novos mercados,0.00,14500.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:31:18,patriciarego,
266,,1155,7,0tq4i,0j01z,191,Acesso ao mercado participação nas  Feiras  da M,10000.00,11062.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:26:50,patriciarego,
267,,1155,7,0tq4i,0j01z,292,Acesso ao mercado participação nas  Feiras  da M,0.00,20288.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:31:18,patriciarego,
268,,1155,8,0tq4i,0j01z,191,Capacitação e Qualificação,8000.00,10186.64,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:26:50,patriciarego,
269,,1155,8,0tq4i,0j01z,292,Capacitação e Qualificação,0.00,14913.36,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:31:18,patriciarego,
270,,1155,9,0tq4i,0j01z,191,Capacitação e consultoria de RH,2500.00,12638.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:26:50,patriciarego,
271,,1155,9,0tq4i,0j01z,292,Capacitação e consultoria de RH,0.00,12702.00,2019-01-24 12:13:20,renato.rossi,2022-02-19 00:31:18,patriciarego,
272,,1001,1,0tq4i,0j01z,43,Estruturação do projeto,0.00,14059.38,2019-01-24 17:23:35,renato.rossi,2020-04-16 15:23:55,patriciarego,
273,,1001,2,0tq4i,0j01z,237,Gestão e Monitoramento,0.00,13988.76,2019-01-24 17:23:35,renato.rossi,2022-02-19 00:31:09,patriciarego,
274,,1001,3,0tq4i,0j01z,237,Acompanhamento da Execução das Mensurações,0.00,14059.38,2019-01-24 17:23:35,renato.rossi,2022-02-19 00:31:09,renato.rossi,
275,,1001,4,0tq4i,0j01z,237,Acompanhamento da Execução das avaliações,0.00,14059.38,2019-01-24 17:23:35,renato.rossi,2022-02-19 00:31:09,renato.rossi,
276,,1001,5,0tq4i,0j01z,43,Pesquisa: Perfil da Mulher Empreendedora do Brasil,0.00,3800.00,2019-01-24 17:23:35,renato.rossi,2020-04-16 15:07:26,patriciarego,
277,,1001,5,0tq4i,0j01z,237,Pesquisa: Perfil da Mulher Empreendedora do Brasil,0.00,9800.00,2019-01-24 17:23:35,renato.rossi,2022-02-19 00:31:09,patriciarego,
278,,1001,6,0tq4i,0j01z,43,Empoderamento da mulher pelo exercício da lideran,24350.00,43811.97,2019-01-24 17:23:35,renato.rossi,2020-04-16 15:09:12,patriciarego,
279,,1001,6,0tq4i,0j01z,237,Empoderamento da mulher pelo exercício da lideran,0.00,74188.03,2019-01-24 17:23:35,renato.rossi,2022-02-19 00:31:09,patriciarego,
280,,1001,7,0tq4i,0j01z,43,Mídias Digitais e Ferramentas de desenvolvimento,30000.00,3971.43,2019-01-24 17:23:35,renato.rossi,2020-04-16 15:10:37,patriciarego,
281,,1001,7,0tq4i,0j01z,237,Mídias Digitais e Ferramentas de desenvolvimento,0.00,11998.57,2019-01-24 17:23:35,renato.rossi,2022-02-19 00:31:09,patriciarego,
282,,1001,8,0tq4i,0j01z,43,Programa: Melhoria da Competitividade Empresarial,27212.70,40000.00,2019-01-24 17:23:35,renato.rossi,2020-04-16 15:11:24,patriciarego,
283,,1001,8,0tq4i,0j01z,237,Programa: Melhoria da Competitividade Empresarial,0.00,73000.00,2019-01-24 17:23:35,renato.rossi,2022-02-19 00:31:09,patriciarego,
284,,1001,9,0tq4i,0j01z,43,Encontro Internacional da Mulher Empresária no Br,55907.98,8996.91,2019-01-24 17:23:35,renato.rossi,2020-04-16 15:12:59,patriciarego,
285,,1001,9,0tq4i,0j01z,237,Encontro Internacional da Mulher Empresária no Br,0.00,31306.00,2019-01-24 17:23:35,renato.rossi,2022-02-19 00:31:09,patriciarego,
286,,1001,10,0tq4i,0j01z,43,Missão Internacional,0.00,10000.00,2019-01-24 17:23:35,renato.rossi,2020-04-16 15:13:49,patriciarego,
287,,1001,10,0tq4i,0j01z,237,Missão Internacional,0.00,40000.00,2019-01-24 17:23:35,renato.rossi,2022-02-19 00:31:09,patriciarego,
288,,1166,1,0tq4i,0j01z,297,Estruturação do projeto,0.00,1317.65,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:31:19,renato.rossi,
289,,1166,2,0tq4i,0j01z,297,Gestão e Monitoramento,0.00,11858.82,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:31:19,renato.rossi,
290,,1166,3,0tq4i,0j01z,297,Acompanhamento da Execução das Mensurações,0.00,3294.12,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:31:19,renato.rossi,
291,,1166,4,0tq4i,0j01z,297,Acompanhamento da Execução das avaliações,0.00,3294.11,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:31:19,renato.rossi,
292,,1166,5,0tq4i,0j01z,156,Fortalecimento da cultura associativista,0.00,7000.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:20:51,renato.rossi,
293,,1166,6,0tq4i,0j01z,156,Gestão Administrativa e Financeira,5000.00,4000.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:20:51,renato.rossi,
294,,1166,6,0tq4i,0j01z,297,Gestão Administrativa e Financeira,0.00,10000.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:31:19,renato.rossi,
295,,1166,7,0tq4i,0j01z,156,Capacitação Técnica,6000.00,4000.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:20:51,renato.rossi,
296,,1166,7,0tq4i,0j01z,297,Capacitação Técnica,0.00,10000.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:31:19,renato.rossi,
297,,1166,8,0tq4i,0j01z,156,Marketing,5200.00,8100.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:20:51,renato.rossi,
298,,1166,8,0tq4i,0j01z,297,Marketing,0.00,15700.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:31:19,renato.rossi,
299,,1166,9,0tq4i,0j01z,156,Missão Empresarial,3000.00,5000.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:20:51,renato.rossi,
300,,1166,9,0tq4i,0j01z,297,Missão Empresarial,0.00,7000.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:31:19,renato.rossi,
301,,1166,10,0tq4i,0j01z,156,Evento Promocional,6000.00,6000.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:20:51,renato.rossi,
302,,1166,10,0tq4i,0j01z,297,Evento Promocional,0.00,10000.00,2019-01-25 11:10:09,renato.rossi,2022-02-19 00:31:19,renato.rossi,
303,,1170,1,0tq4i,0j01z,298,Estruturação do projeto,0.00,1558.82,2019-01-25 11:11:44,renato.rossi,2022-02-19 00:31:19,patriciarego,
304,,1170,2,0tq4i,0j01z,298,Gestão e Monitoramento,0.00,14029.41,2019-01-25 11:11:44,renato.rossi,2022-02-19 00:31:19,renato.rossi,
305,,1170,3,0tq4i,0j01z,298,Acompanhamento da Execução das Mensurações,0.00,3897.06,2019-01-25 11:11:44,renato.rossi,2022-02-19 00:31:19,renato.rossi,
306,,1170,4,0tq4i,0j01z,298,Acompanhamento da Execução das avaliações,0.00,3897.06,2019-01-25 11:11:44,renato.rossi,2022-02-19 00:31:19,renato.rossi,
307,,1170,5,0tq4i,0j01z,157,Fortalecimento da Cultura Associativista.,0.00,7000.00,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:20:52,renato.rossi,
308,,1170,6,0tq4i,0j01z,157,Gestão de Marketing e Vendas.,7230.00,6030.00,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:20:52,renato.rossi,
309,,1170,6,0tq4i,0j01z,298,Gestão de Marketing e Vendas.,0.00,13540.00,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:31:19,renato.rossi,
310,,1170,7,0tq4i,0j01z,157,Comércio Eletrônico e Mídias Digitais.,9736.03,7200.00,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:20:52,renato.rossi,
311,,1170,7,0tq4i,0j01z,298,Comércio Eletrônico e Mídias Digitais.,0.00,15227.94,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:31:19,renato.rossi,
312,,1170,8,0tq4i,0j01z,157,Gestão de Estoque.,7912.50,6412.50,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:20:52,renato.rossi,
313,,1170,8,0tq4i,0j01z,298,Gestão de Estoque.,0.00,14175.00,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:31:19,renato.rossi,
314,,1170,9,0tq4i,0j01z,157,Centro de Distribuição.,6640.00,4876.03,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:20:52,renato.rossi,
315,,1170,9,0tq4i,0j01z,298,Centro de Distribuição.,0.00,11320.00,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:31:19,renato.rossi,
316,,1170,10,0tq4i,0j01z,157,Missão Empresarial ConstruSul - Feira Iternaciona,3555.00,3555.00,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:20:52,renato.rossi,
317,,1170,10,0tq4i,0j01z,298,Missão Empresarial ConstruSul - Feira Iternaciona,0.00,8090.00,2019-01-25 11:11:45,renato.rossi,2022-02-19 00:31:19,renato.rossi,
318,,1172,1,0tq4i,0j01z,300,Estruturação do projeto,0.00,1815.29,2019-01-25 11:13:02,renato.rossi,2022-02-19 00:31:19,renato.rossi,
319,,1172,2,0tq4i,0j01z,300,Gestão e Monitoramento,0.00,16337.65,2019-01-25 11:13:02,renato.rossi,2022-02-19 00:31:19,renato.rossi,
320,,1172,3,0tq4i,0j01z,300,Acompanhamento da Execução das Mensurações,0.00,4538.24,2019-01-25 11:13:02,renato.rossi,2022-02-19 00:31:19,renato.rossi,
